product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product73,20221115,2.3263278,1.5978352,0.83913904
product73,20221116,2.2850046,1.6506389,0.70167536
product73,20221117,1.4847363,0.9754188,0.5106105
product73,20221118,0.4542675,1.3404624,-1.1974616
product73,20221121,2.6059685,2.971934,-0.34318554
product73,20221122,0.75770444,2.5160336,-1.879706
product73,20221123,1.0013807,2.2218688,-1.2764375
product75,20221110,5.7999473,11.898115,-5.4601192
product75,20221111,4.6508164,0.6465792,4.082959
product75,20221114,15.126682,6.329712,8.698638
product75,20221115,7.950122,4.800004,3.459123
product75,20221116,7.8690968,3.4532983,4.6066628
product75,20221117,5.7665215,3.5516517,2.4342704
product75,20221118,1.1872207,1.7962779,-0.5456717
product75,20221121,7.711017,7.071794,0.73196167
product75,20221122,1.1437138,3.5479324,-2.3681386
product75,20221123,1.9792359,2.9436293,-0.9293689
product76,20221110,3.062492,6.338047,-2.798855
product76,20221111,1.9559106,0.15868722,2.4047685
product76,20221114,4.722538,4.2588477,0.6367621
product76,20221115,1.9449947,1.6411595,0.3908044
product76,20221116,1.8000299,1.7141639,0.117826924
product76,20221117,1.3174032,0.88960165,0.4051172
product76,20221118,0.48748505,1.2064617,-1.0144727
product76,20221121,2.5212023,3.0096054,-0.47755837
product76,20221122,0.8301665,2.417707,-1.7003222
product76,20221123,1.0634724,2.0158894,-1.0051265
product78,20221110,5.9326816,0.8183808,4.9617147
product78,20221111,4.884912,0.92764664,3.859183
product78,20221114,7.5886545,4.0997744,3.6131287
product78,20221115,4.992005,0.98927814,4.2134247
product78,20221116,5.9372115,0.91810983,5.231511
product78,20221117,4.488661,1.0080061,3.6858373
product78,20221118,0.31985387,2.0968359,-2.1010902
product78,20221121,5.906074,5.223661,0.79470414
product78,20221122,0.8899866,2.921986,-2.0942643
product78,20221123,2.7463496,2.880605,-0.14104672
product79,20221110,5.4402747,7.0569324,-1.3443387
product79,20221111,1.7681236,1.7821668,0.09403072
product79,20221114,5.8820763,9.354489,-3.0346727
product79,20221115,2.644051,3.0944293,-0.27631795
product79,20221116,2.0872087,2.7596765,-0.4764886
product79,20221117,1.6863173,1.43607,0.41937655
product79,20221118,0.61484975,1.2505586,-0.701753
product79,20221121,4.037161,6.686057,-2.355044
product79,20221122,0.81280243,1.8270876,-1.0809817
product79,20221123,1.5660359,1.1356273,0.5062305
product8,20221110,2.765042,6.210059,-2.958478
product8,20221111,1.746144,0.13892731,2.269002
product8,20221114,4.5849166,3.8264074,0.9182222
product8,20221115,2.272543,1.4971075,0.8849924
product8,20221116,2.1254294,1.6433293,0.55168957
product8,20221117,1.3873109,1.0182503,0.3608148
product8,20221118,0.45336723,1.2639455,-1.11594
product8,20221121,2.580439,2.8434944,-0.24920918
product8,20221122,0.72065276,2.524216,-1.9366292
product8,20221123,0.91554517,2.2429745,-1.3951395
product80,20221110,2.5603511,8.419865,-5.4063344
product80,20221111,2.0597382,1.0236361,1.1335537
product80,20221114,4.130754,6.055705,-1.665917
product80,20221115,0.97745514,2.1783369,-1.1929696
product80,20221116,2.0519702,3.300975,-1.06449
product80,20221117,1.002424,0.74430496,0.40814242
product80,20221118,0.35532507,0.71765333,-0.5746085
product80,20221121,3.1058202,3.7075803,-0.54847807
product80,20221122,0.47147888,1.424164,-1.2406791
product80,20221123,1.3902253,1.1330123,0.25633067
product81,20221110,2.2761426,1.2553382,0.9969519
product81,20221111,1.2841495,0.41923785,0.98226327
product81,20221114,4.98013,1.9526376,2.9700623
product81,20221115,2.685822,0.48406255,2.4806497
product81,20221116,3.6878433,0.84275067,2.9981575
product81,20221117,2.0473897,0.4161427,1.9466535
product81,20221118,0.3374805,0.7421437,-0.7006089
product81,20221121,5.291019,1.695838,3.48635
product81,20221122,0.48899144,1.3628349,-1.1989788
product81,20221123,2.0172353,1.1895447,0.7671873
product82,20221110,3.3523834,15.086119,-10.8265705
product82,20221111,3.3166766,1.3570701,1.9610713
product82,20221114,9.451414,6.93807,2.5939
product82,20221115,5.9268966,7.184298,-0.88957304
product82,20221116,4.3772993,7.540909,-2.6647341
product82,20221117,2.5280843,2.9187481,-0.17577477
product82,20221118,1.0275704,0.798456,0.34327835
product82,20221121,6.5580945,6.2203712,0.40234977
product82,20221122,1.8120409,1.757969,0.08054082
product82,20221123,3.1688104,1.5559149,1.6329184
product83,20221110,3.2912598,6.5119414,-2.9428184
product83,20221111,1.5268854,0.83187217,0.77903247
product83,20221114,3.0056722,5.802957,-2.4992146
product83,20221115,1.4057374,2.421067,-0.9305497
product83,20221116,1.9532218,2.6064382,-0.48970222
product83,20221117,1.1220788,0.8016742,0.48573652
product83,20221118,0.20982957,0.74552166,-0.90949184
product83,20221121,3.044387,2.834489,0.2575065
product83,20221122,0.5361074,0.83160764,-0.45098427
product83,20221123,1.5391228,0.6435043,1.0219536
product84,20221110,1.7977011,0.9328924,0.8603544
product84,20221111,1.1485716,0.42915633,0.79574096
product84,20221114,5.4322753,1.3515698,3.9736354
product84,20221115,2.5892713,0.35777602,2.557887
product84,20221116,3.781161,0.7005709,3.1943083
product84,20221117,2.2892509,0.4453264,2.1002312
product84,20221118,0.2870277,0.6079319,-0.6385721
product84,20221121,5.119336,1.0867064,3.9626684
product84,20221122,0.43247426,1.0220542,-0.9379147
product84,20221123,1.8301505,0.99402547,0.7822912
product85,20221110,3.2182465,6.0712852,-2.5271566
product85,20221111,0.57486576,0.3097111,0.37770146
product85,20221114,5.872472,2.5367594,3.2957568
product85,20221115,4.8906364,1.1259413,3.855999
product85,20221116,4.6143446,1.798176,2.9521124
product85,20221117,3.2520254,1.5410769,1.8932397
product85,20221118,0.43191028,2.165756,-1.957598
product85,20221121,8.951702,3.4794798,5.2720857
product85,20221122,1.2087253,1.5460813,-0.41680938
product85,20221123,3.905032,1.1263759,2.6693664
product86,20221110,14.23185,14.660164,-0.1025068
product86,20221111,4.137205,2.5250297,1.6398251
product86,20221114,36.472027,13.341756,22.464556
product86,20221115,13.253733,9.356861,4.282208
product86,20221116,10.22328,13.42508,-2.3122249
product86,20221117,5.9418583,6.1470346,0.17460501
product86,20221118,3.733876,2.8934133,1.0032865
product86,20221121,22.513483,29.439018,-5.856847
product86,20221122,4.8187017,1.7502526,3.0252323
product86,20221123,3.1130435,3.7792358,-0.62549907
product87,20221110,1.04213,14.424111,-12.450886
product87,20221111,4.102674,3.1098757,0.8820752
product87,20221114,19.718897,4.6399174,14.363444
product87,20221115,1.86355,2.684406,-0.7744814
product87,20221116,7.2277994,25.978455,-17.079687
product87,20221117,1.368399,7.1985474,-5.547923
product87,20221118,2.132052,0.025498584,3.4602056
product87,20221121,6.820408,4.5397816,2.070872
product87,20221122,0.9492067,1.027437,-0.22578384
product87,20221123,3.133228,0.6838683,2.4586835
product88,20221110,2.120602,1.6496506,0.5132611
product88,20221111,0.81757325,0.42598101,0.42215213
product88,20221114,10.453906,2.2024183,7.9509954
product88,20221115,9.258846,0.94563407,8.139212
product88,20221116,10.536564,1.1077129,9.250412
product88,20221117,6.148019,0.83293235,5.4635897
product88,20221118,0.3612006,1.4532862,-1.3383702
product88,20221121,2.1513429,5.8252153,-3.0524893
product88,20221122,1.9094081,2.0642555,0.03918062
product88,20221123,1.7526324,1.6081209,0.19215856
product89,20221110,3.9356222,3.7457876,0.1938598
product89,20221111,2.397303,0.5911141,1.9534167
product89,20221114,10.292477,5.6947484,4.7397137
product89,20221115,5.4464602,2.2986145,3.3557525
product89,20221116,6.086685,4.2166066,2.1242821
product89,20221117,3.8926766,3.5906174,0.59192944
product89,20221118,1.1218925,0.77787495,0.5192328
product89,20221121,7.378747,7.879211,-0.14751591
product89,20221122,0.56475496,3.6965668,-3.1562095
product89,20221123,3.2018933,3.0510647,0.19991489
product9,20221110,8.978824,9.829803,-0.42236853
product9,20221111,8.730527,2.5037794,5.9807596
product9,20221114,27.171898,10.04693,16.941883
product9,20221115,10.366283,6.591303,4.418997
product9,20221116,6.3127685,4.753998,2.1164618
product9,20221117,4.743753,3.3374043,1.6809727
product9,20221118,1.45223,2.7220545,-1.1759723
product9,20221121,10.32434,9.025821,1.2866765
product9,20221122,3.2900896,4.7717085,-1.4073222
product9,20221123,4.671711,3.2136343,1.3207803
product90,20221110,1.8163259,4.484275,-2.5531888
product90,20221111,0.93236566,0.66852313,0.26443177
product90,20221114,1.8182459,3.822109,-1.8105842
product90,20221115,1.4247541,1.0541068,0.51410824
product90,20221116,2.7361498,2.244144,0.6070812
product90,20221117,1.2755613,0.7002667,0.74023587
product90,20221118,0.29399598,0.6942327,-0.68501335
product90,20221121,3.2578218,1.321141,1.902883
product90,20221122,0.42332155,0.7978245,-0.6602545
product90,20221123,1.5928198,0.6993736,0.951272
product91,20221110,3.0219836,3.3674307,-0.22934408
product91,20221111,1.0689529,0.6863103,0.43513423
product91,20221114,6.215364,3.718707,2.506246
product91,20221115,1.8635383,1.282807,0.69702023
product91,20221116,2.5975392,2.2144756,0.51761574
product91,20221117,1.4006419,1.2842731,0.23605631
product91,20221118,0.3387269,0.7692255,-0.650002
product91,20221121,3.6881924,1.5254558,2.1500025
product91,20221122,0.525643,1.021871,-0.716423
product91,20221123,1.6912638,0.8974265,0.838819
product92,20221110,8.962112,10.858913,-1.4597356
product92,20221111,1.9632139,2.2939723,-0.12551345
product92,20221114,19.836502,22.180832,-1.6163524
product92,20221115,12.983366,6.399277,6.357552
product92,20221116,9.983992,5.496048,4.2889347
product92,20221117,5.66987,0.42834824,5.252864
product92,20221118,4.5412426,3.3078327,1.1523602
product92,20221121,14.88746,22.686255,-7.00402
product92,20221122,10.13397,2.6351933,6.9195013
product92,20221123,8.304611,3.1086226,4.947627
product93,20221110,2.3177924,5.6951785,-3.1665602
product93,20221111,3.3079414,3.0969167,0.2922094
product93,20221114,11.288213,6.4868135,4.861247
product93,20221115,2.877291,3.0064616,0.18388341
product93,20221116,3.0135496,5.8809915,-2.324008
product93,20221117,2.1770704,2.527553,-0.09307946
product93,20221118,2.7510796,1.320404,1.6159647
product93,20221121,7.7534714,8.974395,-0.94181955
product93,20221122,0.17042556,1.482132,-1.9081688
product93,20221123,3.1525304,0.90616965,2.2620058
product94,20221110,2.1467655,1.9639969,0.1969875
product94,20221111,1.4039178,0.45097488,1.053566
product94,20221114,17.657032,3.750039,13.400806
product94,20221115,8.096014,0.16689365,8.279761
product94,20221116,8.179992,0.319857,7.84706
product94,20221117,5.999906,1.0121512,4.902322
product94,20221118,0.24441887,1.6260768,-1.8772938
product94,20221121,3.3710587,6.180051,-2.3072433
product94,20221122,1.0582817,1.0120648,0.10725443
product94,20221123,2.7441108,0.8304976,1.9539135
product95,20221110,6.7233768,7.681269,-0.6147952
product95,20221111,5.6328616,4.2690816,1.5632181
product95,20221114,21.118624,7.0361733,14.125535
product95,20221115,9.779105,4.0669694,6.256548
product95,20221116,9.41324,6.745355,3.4889948
product95,20221117,7.5669346,6.917908,1.3834618
product95,20221118,7.1774635,4.99725,2.707345
product95,20221121,26.600283,20.894047,6.5700245
product95,20221122,8.704388,1.3708417,7.5760393
product95,20221123,14.931234,12.095564,3.3050995
product96,20221110,3.2125082,11.468099,-7.484791
product96,20221111,1.0619853,3.222792,-2.0516672
product96,20221114,20.345762,14.94401,5.6764784
product96,20221115,14.657659,4.5873337,9.691135
product96,20221116,10.49595,6.6031685,3.8429255
product96,20221117,3.1720653,5.7365913,-2.4254448
product96,20221118,1.6874892,4.6457863,-2.8078957
product96,20221121,10.580447,28.574337,-16.402855
product96,20221122,4.041731,2.103815,1.9127264
product96,20221123,3.055938,1.2057561,1.9191289
product97,20221110,0.7249739,0.8776989,-0.30380052
product97,20221111,1.070807,0.4035244,0.749124
product97,20221114,6.661344,1.4210798,5.0515547
product97,20221115,4.0653977,0.3181009,4.029811
product97,20221116,4.015598,0.7007202,3.3486738
product97,20221117,3.2451103,0.5347073,2.8105764
product97,20221118,0.4187773,0.5317825,-0.31094906
product97,20221121,5.4967675,1.686868,3.716634
product97,20221122,0.8070304,0.6969102,0.0009147413
product97,20221123,2.6938398,1.0128312,1.5708637
product98,20221110,0.9953134,0.8872191,0.032256473
product98,20221111,0.714673,0.5552124,0.06791772
product98,20221114,6.7285676,1.0545881,5.5110254
product98,20221115,2.9052284,0.24206185,3.0568876
product98,20221116,3.224426,0.80362356,2.4407785
product98,20221117,2.7283094,0.844448,1.9272288
product98,20221118,0.18898687,0.4184442,-0.6359068
product98,20221121,5.040211,0.7235315,4.3026724
product98,20221122,0.35723057,0.42483714,-0.34754574
product98,20221123,1.8437864,0.5452339,1.2668239
product99,20221110,3.350863,1.9387796,1.4312414
product99,20221111,0.98318636,0.57769704,0.37887466
product99,20221114,10.67543,2.7923508,7.6588726
product99,20221115,4.143083,1.3031926,2.8932223
product99,20221116,3.9464428,1.3890436,2.5342832
product99,20221117,3.8359227,0.9957193,2.7783437
product99,20221118,0.32476115,0.43161973,-0.4074986
product99,20221121,2.3103685,3.1037953,-0.70165795
product99,20221122,2.9534724,1.1982485,1.7552259
product99,20221123,1.9926573,1.3908995,0.52432585
